datetime,Flow,Avg kph
2024-02-25 10:10,21,60
2024-02-25 10:20,24,56
2024-02-25 10:30,28,53
2024-02-25 10:40,32,49
2024-02-25 10:50,35,45
2024-02-25 11:00,39,42
2024-02-25 11:10,43,38
2024-02-25 11:20,46,34
2024-02-25 11:30,50,31
2024-02-25 11:40,49,32
2024-02-25 11:50,48,33
2024-02-25 12:00,47,34
2024-02-25 12:10,47,35
2024-02-25 12:20,46,36
2024-02-25 12:30,45,37
2024-02-25 12:40,44,38
2024-02-25 12:50,43,39
2024-02-25 13:00,42,40
2024-02-25 13:10,41,41
2024-02-25 13:20,40,42
2024-02-25 13:30,40,43
2024-02-25 13:40,39,44
2024-02-25 13:50,38,45
2024-02-25 14:00,37,46
2024-02-25 14:10,37,45
2024-02-25 14:20,37,44
2024-02-25 14:30,37,43
2024-02-25 14:40,36,41
2024-02-25 14:50,36,40
2024-02-25 15:00,36,39
2024-02-25 15:10,36,38
2024-02-25 15:20,35,14
2024-02-25 15:30,47,43
2024-02-25 15:40,43,37
2024-02-25 15:50,40,32
2024-02-25 16:00,36,27
2024-02-25 16:10,37,27
2024-02-25 16:20,38,28
2024-02-25 16:30,39,29
2024-02-25 16:40,40,29
2024-02-25 16:50,41,30
2024-02-25 17:00,44,28
2024-02-25 17:10,47,25
2024-02-25 17:20,50,23
2024-02-25 17:30,52,21
2024-02-25 17:40,55,18
2024-02-25 17:50,58,16
2024-02-25 18:00,61,14
2024-02-25 18:10,79,16
2024-02-25 18:20,96,19
2024-02-25 18:30,114,22
2024-02-25 18:40,84,19
2024-02-25 18:50,55,17
2024-02-25 19:00,25,14
2024-02-25 19:10,35,17
2024-02-25 19:20,44,20
2024-02-25 19:30,54,23
2024-02-25 19:40,64,26
2024-02-25 19:50,54,35
2024-02-25 20:00,45,44
2024-02-25 20:10,36,52
2024-02-25 20:20,26,61
2024-02-25 20:30,16,70
2024-02-25 20:40,15,66
2024-02-25 20:50,13,62
2024-02-25 21:00,11,58
2024-02-25 21:10,12,57
2024-02-25 21:20,12,56
2024-02-25 21:30,12,55
2024-02-25 21:40,13,54
2024-02-25 21:50,14,53
2024-02-25 22:00,14,51
2024-02-25 22:10,13,59
2024-02-25 22:20,13,59
2024-02-25 22:30,14,59
2024-02-25 22:40,14,58
2024-02-25 22:50,14,58
2024-02-25 23:00,15,58
2024-02-25 23:10,15,57
2024-02-25 23:20,16,57
2024-02-25 23:30,16,57
2024-02-25 23:40,16,57
2024-02-25 23:50,17,56
2024-02-26 00:00,17,56
2024-02-26 00:10,17,56
2024-02-26 00:20,18,55
2024-02-26 00:30,18,55
2024-02-26 00:40,18,58
2024-02-26 00:50,18,61
2024-02-26 01:00,17,64
2024-02-26 01:10,17,66
2024-02-26 01:20,15,66
2024-02-26 01:30,13,66
2024-02-26 01:40,12,61
2024-02-26 01:50,13,62
2024-02-26 02:00,13,63
2024-02-26 02:10,13,63
2024-02-26 02:20,13,64
2024-02-26 02:30,14,65
2024-02-26 02:40,14,65
2024-02-26 02:50,14,66
2024-02-26 03:00,14,67
2024-02-26 03:10,14,67
2024-02-26 03:20,15,68
2024-02-26 03:30,15,69
2024-02-26 03:40,15,69
2024-02-26 03:50,15,70
2024-02-26 04:00,16,71
2024-02-26 04:10,16,71
2024-02-26 04:20,16,72
2024-02-26 04:30,18,67
2024-02-26 04:40,19,62
2024-02-26 04:50,21,57
2024-02-26 05:00,22,52
2024-02-26 05:10,24,47
2024-02-26 05:20,24,51
2024-02-26 05:30,23,55
2024-02-26 05:40,23,58
2024-02-26 05:50,22,62
2024-02-26 06:00,22,66
2024-02-26 06:10,23,65
2024-02-26 06:20,24,64
2024-02-26 06:30,25,63
2024-02-26 06:40,26,63
2024-02-26 06:50,27,62
2024-02-26 07:00,50,54
2024-02-26 07:10,72,47
2024-02-26 07:20,95,40
2024-02-26 07:30,118,32
2024-02-26 07:40,140,25
2024-02-26 07:50,163,18
2024-02-26 08:00,157,10
2024-02-26 08:10,151,10
2024-02-26 08:20,145,11
2024-02-26 08:30,139,11
2024-02-26 08:40,133,11
2024-02-26 08:50,127,11
2024-02-26 09:00,110,16
2024-02-26 09:10,93,20
2024-02-26 09:20,98,20
2024-02-26 09:30,103,20
2024-02-26 09:40,108,20
2024-02-26 09:50,113,20
2024-02-26 10:00,84,22
2024-02-26 10:10,55,24
2024-02-26 10:20,34,41
2024-02-26 10:30,41,39
2024-02-26 10:40,48,37
2024-02-26 10:50,56,35
2024-02-26 11:00,63,33
2024-02-26 11:10,70,32
2024-02-26 11:20,77,30
2024-02-26 11:30,76,31
2024-02-26 11:40,76,32
2024-02-26 11:50,75,33
2024-02-26 12:00,86,36
2024-02-26 12:10,97,39
2024-02-26 12:20,87,36
2024-02-26 12:30,76,33
2024-02-26 12:40,66,30
2024-02-26 12:50,56,27
2024-02-26 13:00,93,10
2024-02-26 13:10,91,16
2024-02-26 13:20,89,21
2024-02-26 13:30,88,27
2024-02-26 13:40,86,32
2024-02-26 13:50,84,38
2024-02-26 14:00,36,35
2024-02-26 14:10,40,45
2024-02-26 14:20,43,54
2024-02-26 14:30,45,51
2024-02-26 14:40,46,49
2024-02-26 14:50,48,46
2024-02-26 15:00,49,43
2024-02-26 15:10,51,41
2024-02-26 15:20,52,38
2024-02-26 15:30,54,36
2024-02-26 15:40,54,37
2024-02-26 15:50,54,39
2024-02-26 16:00,54,40
2024-02-26 16:10,54,42
2024-02-26 16:20,45,38
2024-02-26 16:30,36,35
2024-02-26 16:40,46,32
2024-02-26 16:50,57,29
2024-02-26 17:00,67,26
2024-02-26 17:10,78,24
2024-02-26 17:20,88,21
2024-02-26 17:30,99,18
2024-02-26 17:40,109,15
2024-02-26 17:50,119,14
2024-02-26 18:00,129,13
2024-02-26 18:10,139,12
2024-02-26 18:20,149,11
2024-02-26 18:30,159,10
2024-02-26 18:40,176,20
2024-02-26 18:50,181,15
2024-02-26 19:00,186,10
2024-02-26 19:10,159,10
2024-02-26 19:20,143,14
2024-02-26 19:30,128,18
2024-02-26 19:40,112,23
2024-02-26 19:50,97,27
2024-02-26 20:00,81,31
2024-02-26 20:10,66,35
2024-02-26 20:20,50,39
2024-02-26 20:30,35,44
2024-02-26 20:40,19,48
2024-02-26 20:50,28,41
2024-02-26 21:00,26,43
2024-02-26 21:10,24,45
2024-02-26 21:20,22,47
2024-02-26 21:30,20,49
2024-02-26 21:40,19,51
2024-02-26 21:50,17,53
2024-02-26 22:00,15,55
2024-02-26 22:10,13,58
2024-02-26 22:20,14,68
2024-02-26 22:30,13,66
2024-02-26 22:40,12,64
2024-02-26 22:50,11,62
2024-02-26 23:00,13,67
2024-02-26 23:10,15,73
2024-02-26 23:20,17,78
2024-02-26 23:30,16,57
2024-02-26 23:40,18,57
2024-02-26 23:50,21,56
2024-02-27 00:00,13,64
2024-02-27 00:10,5,52
2024-02-27 00:20,8,56
2024-02-27 00:30,10,59
2024-02-27 00:40,13,62
2024-02-27 00:50,15,65
2024-02-27 01:00,18,68
2024-02-27 01:10,18,65
2024-02-27 01:20,17,61
2024-02-27 01:30,17,58
2024-02-27 01:40,16,54
2024-02-27 01:50,16,51
2024-02-27 02:00,16,53
2024-02-27 02:10,15,55
2024-02-27 02:20,14,57
2024-02-27 02:30,14,59
2024-02-27 02:40,14,62
2024-02-27 02:50,13,64
2024-02-27 03:00,12,66
2024-02-27 03:10,12,68
2024-02-27 03:20,12,66
2024-02-27 03:30,12,65
2024-02-27 03:40,11,64
2024-02-27 03:50,11,62
2024-02-27 04:00,11,60
2024-02-27 04:10,10,59
2024-02-27 04:20,10,58
2024-02-27 04:30,10,56
2024-02-27 04:40,12,56
2024-02-27 04:50,14,55
2024-02-27 05:00,17,55
2024-02-27 05:10,19,54
2024-02-27 05:20,20,56
2024-02-27 05:30,20,58
2024-02-27 05:40,20,60
2024-02-27 05:50,20,62
2024-02-27 06:00,20,64
2024-02-27 06:10,20,66
2024-02-27 06:20,20,68
2024-02-27 06:30,43,63
2024-02-27 06:40,67,58
2024-02-27 06:50,90,52
2024-02-27 07:00,114,47
2024-02-27 07:10,137,42
2024-02-27 07:20,160,36
2024-02-27 07:30,184,31
2024-02-27 07:40,207,26
2024-02-27 07:50,200,23
2024-02-27 08:00,194,21
2024-02-27 08:10,187,18
2024-02-27 08:20,181,16
2024-02-27 08:30,174,13
2024-02-27 08:40,181,16
2024-02-27 08:50,187,19
2024-02-27 09:00,194,21
2024-02-27 09:10,186,21
2024-02-27 09:20,179,21
2024-02-27 09:30,171,22
2024-02-27 09:40,163,22
2024-02-27 09:50,155,22
2024-02-27 10:00,148,22
2024-02-27 10:10,140,22
2024-02-27 10:20,132,22
2024-02-27 10:30,125,22
2024-02-27 10:40,117,22
2024-02-27 10:50,109,22
2024-02-27 11:00,102,22
2024-02-27 11:10,94,22
2024-02-27 11:20,86,23
2024-02-27 11:30,78,23
2024-02-27 11:40,71,23
2024-02-27 11:50,63,23
2024-02-27 12:00,71,19
2024-02-27 12:10,79,16
2024-02-27 12:20,87,13
2024-02-27 12:30,105,20
2024-02-27 12:40,96,23
2024-02-27 12:50,88,26
2024-02-27 13:00,80,29
2024-02-27 13:10,71,32
2024-02-27 13:20,69,32
2024-02-27 13:30,67,32
2024-02-27 13:40,65,32
2024-02-27 13:50,63,32
2024-02-27 14:00,58,33
2024-02-27 14:10,54,35
2024-02-27 14:20,50,37
2024-02-27 14:30,45,39
2024-02-27 14:40,40,40
2024-02-27 14:50,36,42
2024-02-27 15:00,54,37
2024-02-27 15:10,71,31
2024-02-27 15:20,89,26
2024-02-27 15:30,62,35
2024-02-27 15:40,34,44
2024-02-27 15:50,34,43
2024-02-27 16:00,35,42
2024-02-27 16:10,43,38
2024-02-27 16:20,51,34
2024-02-27 16:30,59,29
2024-02-27 16:40,22,41
2024-02-27 16:50,53,31
2024-02-27 17:00,85,21
2024-02-27 17:10,116,11
2024-02-27 17:20,121,12
2024-02-27 17:30,127,12
2024-02-27 17:40,132,13
2024-02-27 17:50,132,14
2024-02-27 18:00,132,15
2024-02-27 18:10,132,16
2024-02-27 18:20,132,17
2024-02-27 18:30,132,18
2024-02-27 18:40,132,19
2024-02-27 18:50,132,21
2024-02-27 19:00,132,22
2024-02-27 19:10,132,23
2024-02-27 19:20,132,24
2024-02-27 19:30,110,32
2024-02-27 19:40,88,40
2024-02-27 19:50,65,48
2024-02-27 20:00,43,56
2024-02-27 20:10,21,64
2024-02-27 20:20,16,54
2024-02-27 20:30,18,57
2024-02-27 20:40,19,60
2024-02-27 20:50,16,66
2024-02-27 21:00,13,72
2024-02-27 21:10,10,78
2024-02-27 21:20,14,50
2024-02-27 21:30,16,49
2024-02-27 21:40,18,48
2024-02-27 21:50,20,55
2024-02-27 22:00,21,62
2024-02-27 22:10,20,63
2024-02-27 22:20,20,63
2024-02-27 22:30,19,63
2024-02-27 22:40,16,48
2024-02-27 22:50,16,49
2024-02-27 23:00,16,50
2024-02-27 23:10,16,51
2024-02-27 23:20,17,52
2024-02-27 23:30,17,53
2024-02-27 23:40,17,54
2024-02-27 23:50,17,56
2024-02-28 00:00,15,57
2024-02-28 00:10,14,59
2024-02-28 00:20,12,60
2024-02-28 00:30,15,63
2024-02-28 00:40,20,55
2024-02-28 00:50,26,46
2024-02-28 01:00,26,47
2024-02-28 01:10,25,48
2024-02-28 01:20,25,49
2024-02-28 01:30,25,49
2024-02-28 01:40,24,50
2024-02-28 01:50,24,51
2024-02-28 02:00,24,52
2024-02-28 02:10,23,53
2024-02-28 02:20,23,54
2024-02-28 02:30,22,55
2024-02-28 02:40,22,55
2024-02-28 02:50,22,56
2024-02-28 03:00,21,57
2024-02-28 03:10,21,58
2024-02-28 03:20,21,59
2024-02-28 03:30,20,60
2024-02-28 03:40,20,60
2024-02-28 03:50,20,61
2024-02-28 04:00,20,62
2024-02-28 04:10,20,63
2024-02-28 04:20,20,64
2024-02-28 04:30,20,65
2024-02-28 04:40,20,66
2024-02-28 04:50,20,67
2024-02-28 05:00,20,68
2024-02-28 05:10,17,65
2024-02-28 05:20,14,62
2024-02-28 05:30,16,61
2024-02-28 05:40,17,60
2024-02-28 05:50,19,59
2024-02-28 06:00,21,58
2024-02-28 06:10,22,56
2024-02-28 06:20,24,55
2024-02-28 06:30,37,50
2024-02-28 06:40,50,45
2024-02-28 06:50,63,39
2024-02-28 07:00,76,34
2024-02-28 07:10,90,29
2024-02-28 07:20,103,24
2024-02-28 07:30,116,19
2024-02-28 07:40,129,13
2024-02-28 07:50,139,13
2024-02-28 08:00,149,12
2024-02-28 08:10,159,12
2024-02-28 08:20,169,11
2024-02-28 08:30,179,11
2024-02-28 08:40,189,10
2024-02-28 08:50,225,17
2024-02-28 09:00,175,16
2024-02-28 09:10,153,21
2024-02-28 09:20,131,25
2024-02-28 09:30,109,29
2024-02-28 09:40,87,34
2024-02-28 09:50,65,38
2024-02-28 10:00,42,43
2024-02-28 10:10,45,40
2024-02-28 10:20,48,38
2024-02-28 10:30,51,36
2024-02-28 10:40,54,33
2024-02-28 10:50,57,31
2024-02-28 11:00,59,29
2024-02-28 11:10,62,26
2024-02-28 11:20,65,24
2024-02-28 11:30,68,22
2024-02-28 11:40,71,20
2024-02-28 11:50,73,17
2024-02-28 12:00,76,15
2024-02-28 12:10,79,13
2024-02-28 12:20,77,14
2024-02-28 12:30,74,16
2024-02-28 12:40,72,18
2024-02-28 12:50,69,20
2024-02-28 13:00,67,22
2024-02-28 13:10,63,23
2024-02-28 13:20,59,25
2024-02-28 13:30,55,26
2024-02-28 13:40,51,27
2024-02-28 13:50,47,28
2024-02-28 14:00,43,30
2024-02-28 14:10,63,36
2024-02-28 14:20,45,50
2024-02-28 14:30,47,43
2024-02-28 14:40,50,36
2024-02-28 14:50,52,30
2024-02-28 15:00,54,23
2024-02-28 15:10,53,25
2024-02-28 15:20,51,27
2024-02-28 15:30,50,30
2024-02-28 15:40,48,32
2024-02-28 15:50,47,34
2024-02-28 16:00,46,37
2024-02-28 16:10,44,39
2024-02-28 16:20,43,41
2024-02-28 16:30,41,43
2024-02-28 16:40,40,46
2024-02-28 16:50,31,50
2024-02-28 17:00,53,40
2024-02-28 17:10,75,30
2024-02-28 17:20,97,20
2024-02-28 17:30,119,10
2024-02-28 17:40,126,15
2024-02-28 17:50,133,19
2024-02-28 18:00,140,24
2024-02-28 18:10,147,29
2024-02-28 18:20,154,34
2024-02-28 18:30,161,38
2024-02-28 18:40,172,36
2024-02-28 18:50,183,34
2024-02-28 19:00,194,32
2024-02-28 19:10,206,30
2024-02-28 19:20,217,28
2024-02-28 19:30,228,26
2024-02-28 19:40,239,24
2024-02-28 19:50,250,22
2024-02-28 20:00,19,41
2024-02-28 20:10,18,43
2024-02-28 20:20,16,45
2024-02-28 20:30,15,47
2024-02-28 20:40,13,49
2024-02-28 20:50,12,51
2024-02-28 21:00,10,53
2024-02-28 21:10,9,55
2024-02-28 21:20,10,60
2024-02-28 21:30,10,66
2024-02-28 21:40,9,58
2024-02-28 21:50,14,53
2024-02-28 22:00,20,48
2024-02-28 22:10,25,43
2024-02-28 22:20,19,48
2024-02-28 22:30,13,53
2024-02-28 22:40,14,57
2024-02-28 22:50,15,61
2024-02-28 23:00,16,65
2024-02-28 23:10,17,44
2024-02-28 23:20,17,46
2024-02-28 23:30,17,48
2024-02-28 23:40,17,50
2024-02-28 23:50,17,52
2024-02-29 00:00,18,55
2024-02-29 00:10,18,57
2024-02-29 00:20,18,59
2024-02-29 00:30,18,61
2024-02-29 00:40,18,63
2024-02-29 00:50,19,63
2024-02-29 01:00,20,62
2024-02-29 01:10,20,61
2024-02-29 01:20,21,60
2024-02-29 01:30,22,59
2024-02-29 01:40,23,59
2024-02-29 01:50,24,58
2024-02-29 02:00,24,57
2024-02-29 02:10,25,56
2024-02-29 02:20,26,55
2024-02-29 02:30,18,57
2024-02-29 02:40,18,57
2024-02-29 02:50,17,57
2024-02-29 03:00,17,57
2024-02-29 03:10,16,57
2024-02-29 03:20,16,58
2024-02-29 03:30,16,58
2024-02-29 03:40,15,58
2024-02-29 03:50,15,58
2024-02-29 04:00,15,58
2024-02-29 04:10,14,59
2024-02-29 04:20,14,59
2024-02-29 04:30,13,59
2024-02-29 04:40,13,59
2024-02-29 04:50,13,61
2024-02-29 05:00,14,64
2024-02-29 05:10,14,66
2024-02-29 05:20,14,68
2024-02-29 05:30,14,70
2024-02-29 05:40,15,72
2024-02-29 05:50,15,74
2024-02-29 06:00,16,70
2024-02-29 06:10,18,65
2024-02-29 06:20,19,61
2024-02-29 06:30,20,56
2024-02-29 06:40,30,53
2024-02-29 06:50,39,50
2024-02-29 07:00,48,47
2024-02-29 07:10,57,44
2024-02-29 07:20,66,41
2024-02-29 07:30,76,38
2024-02-29 07:40,85,35
2024-02-29 07:50,94,32
2024-02-29 08:00,103,29
2024-02-29 08:10,112,26
2024-02-29 08:20,122,23
2024-02-29 08:30,131,20
2024-02-29 08:40,140,17
2024-02-29 08:50,126,15
2024-02-29 09:00,111,12
2024-02-29 09:10,97,10
2024-02-29 09:20,88,16
2024-02-29 09:30,79,21
2024-02-29 09:40,69,27
2024-02-29 09:50,60,33
2024-02-29 10:00,51,38
2024-02-29 10:10,42,44
2024-02-29 10:20,33,49
2024-02-29 10:30,23,55
2024-02-29 10:40,14,61
2024-02-29 10:50,5,66
2024-02-29 11:00,88,18
2024-02-29 11:10,84,20
2024-02-29 11:20,80,21
2024-02-29 11:30,76,22
2024-02-29 11:40,72,23
2024-02-29 11:50,68,24
2024-02-29 12:00,64,26
2024-02-29 12:10,60,27
2024-02-29 12:20,62,26
2024-02-29 12:30,64,24
2024-02-29 12:40,66,23
2024-02-29 12:50,68,22
2024-02-29 13:00,71,21
2024-02-29 13:10,73,20
2024-02-29 13:20,75,19
2024-02-29 13:30,77,18
2024-02-29 13:40,79,17
2024-02-29 13:50,104,16
2024-02-29 14:00,105,16
2024-02-29 14:10,107,15
2024-02-29 14:20,108,15
2024-02-29 14:30,110,15
2024-02-29 14:40,111,15
2024-02-29 14:50,113,14
2024-02-29 15:00,115,14
2024-02-29 15:10,116,14
2024-02-29 15:20,118,14
2024-02-29 15:30,119,14
2024-02-29 15:40,121,13
2024-02-29 15:50,122,13
2024-02-29 16:00,124,13
2024-02-29 16:10,126,13
2024-02-29 16:20,127,12
2024-02-29 16:30,129,12
2024-02-29 16:40,130,12
2024-02-29 16:50,132,12
2024-02-29 17:00,134,11
2024-02-29 17:10,135,11
2024-02-29 17:20,137,11
2024-02-29 17:30,138,11
2024-02-29 17:40,140,10
2024-02-29 17:50,141,10
2024-02-29 18:00,143,10
2024-02-29 18:10,91,10
2024-02-29 18:20,108,10
2024-02-29 18:30,126,10
2024-02-29 18:40,143,10
2024-02-29 18:50,161,10
2024-02-29 19:00,178,10
2024-02-29 19:10,163,10
2024-02-29 19:20,147,10
2024-02-29 19:30,132,10
2024-02-29 19:40,158,11
2024-02-29 19:50,114,25
2024-02-29 20:00,69,39
2024-02-29 20:10,24,53
2024-02-29 20:20,24,53
2024-02-29 20:30,23,53
2024-02-29 20:40,23,53
2024-02-29 20:50,22,52
2024-02-29 21:00,22,52
2024-02-29 21:10,21,52
2024-02-29 21:20,21,52
2024-02-29 21:30,20,52
2024-02-29 21:40,20,51
2024-02-29 21:50,12,68
2024-02-29 22:00,21,63
2024-02-29 22:10,20,59
2024-02-29 22:20,18,55
2024-02-29 22:30,14,56
2024-02-29 22:40,10,57
2024-02-29 22:50,11,56
2024-02-29 23:00,12,55
2024-02-29 23:10,14,54
2024-02-29 23:20,15,53
2024-02-29 23:30,15,54
2024-02-29 23:40,14,56
2024-02-29 23:50,14,57
2024-03-01 00:00,13,59
2024-03-01 00:10,13,60
2024-03-01 00:20,13,62
2024-03-01 00:30,12,63
2024-03-01 00:40,12,65
2024-03-01 00:50,11,66
2024-03-01 01:00,11,68
2024-03-01 01:10,12,62
2024-03-01 01:20,12,57
2024-03-01 01:30,13,52
2024-03-01 01:40,16,46
2024-03-01 01:50,14,49
2024-03-01 02:00,12,52
2024-03-01 02:10,22,54
2024-03-01 02:20,19,54
2024-03-01 02:30,18,57
2024-03-01 02:40,17,61
2024-03-01 02:50,16,64
2024-03-01 03:00,16,68
2024-03-01 03:10,15,72
2024-03-01 03:20,14,75
2024-03-01 03:30,16,71
2024-03-01 03:40,19,67
2024-03-01 03:50,22,63
2024-03-01 04:00,24,59
2024-03-01 04:10,24,60
2024-03-01 04:20,24,60
2024-03-01 04:30,24,60
2024-03-01 04:40,23,61
2024-03-01 04:50,22,62
2024-03-01 05:00,21,63
2024-03-01 05:10,20,64
2024-03-01 05:20,19,65
2024-03-01 05:30,18,65
2024-03-01 05:40,17,66
2024-03-01 05:50,16,67
2024-03-01 06:00,18,75
2024-03-01 06:10,17,70
2024-03-01 06:20,16,65
2024-03-01 06:30,15,61
2024-03-01 06:40,14,56
2024-03-01 06:50,44,40
2024-03-01 07:00,73,25
2024-03-01 07:10,102,10
2024-03-01 07:20,110,10
2024-03-01 07:30,118,10
2024-03-01 07:40,126,10
2024-03-01 07:50,134,10
2024-03-01 08:00,142,10
2024-03-01 08:10,134,11
2024-03-01 08:20,125,11
2024-03-01 08:30,117,12
2024-03-01 08:40,115,13
2024-03-01 08:50,112,14
2024-03-01 09:00,110,14
2024-03-01 09:10,108,15
2024-03-01 09:20,105,16
2024-03-01 09:30,103,17
2024-03-01 09:40,101,18
2024-03-01 09:50,98,18
2024-03-01 10:00,96,19
2024-03-01 10:10,94,20
2024-03-01 10:20,91,21
2024-03-01 10:30,89,22
2024-03-01 10:40,87,22
2024-03-01 10:50,84,23
2024-03-01 11:00,82,24
2024-03-01 11:10,65,30
2024-03-01 11:20,67,30
2024-03-01 11:30,68,29
2024-03-01 11:40,70,29
2024-03-01 11:50,72,28
2024-03-01 12:00,74,27
2024-03-01 12:10,75,27
2024-03-01 12:20,77,26
2024-03-01 12:30,79,25
2024-03-01 12:40,81,25
2024-03-01 12:50,82,24
2024-03-01 13:00,84,23
2024-03-01 13:10,82,24
2024-03-01 13:20,80,24
2024-03-01 13:30,77,25
2024-03-01 13:40,75,25
2024-03-01 13:50,73,25
2024-03-01 14:00,71,26
2024-03-01 14:10,68,26
2024-03-01 14:20,66,27
2024-03-01 14:30,64,27
2024-03-01 14:40,62,28
2024-03-01 14:50,60,28
2024-03-01 15:00,57,28
2024-03-01 15:10,55,29
2024-03-01 15:20,53,29
2024-03-01 15:30,53,21
2024-03-01 15:40,62,20
2024-03-01 15:50,72,19
2024-03-01 16:00,81,18
2024-03-01 16:10,91,16
2024-03-01 16:20,100,15
2024-03-01 16:30,110,14
2024-03-01 16:40,119,13
2024-03-01 16:50,129,11
2024-03-01 17:00,138,10
2024-03-01 17:10,150,11
2024-03-01 17:20,163,12
2024-03-01 17:30,175,13
2024-03-01 17:40,188,14
2024-03-01 17:50,200,16
2024-03-01 18:00,212,17
2024-03-01 18:10,225,18
2024-03-01 18:20,237,19
2024-03-01 18:30,250,20
2024-03-01 18:40,262,21
2024-03-01 18:50,275,22
2024-03-01 19:00,287,23
2024-03-01 19:10,262,19
2024-03-01 19:20,236,14
2024-03-01 19:30,211,10
2024-03-01 19:40,187,15
2024-03-01 19:50,163,20
2024-03-01 20:00,139,25
2024-03-01 20:10,115,30
2024-03-01 20:20,91,34
2024-03-01 20:30,67,39
2024-03-01 20:40,43,44
2024-03-01 20:50,20,49
2024-03-01 21:00,19,51
2024-03-01 21:10,18,52
2024-03-01 21:20,17,53
2024-03-01 21:30,16,55
2024-03-01 21:40,15,56
2024-03-01 21:50,14,58
2024-03-01 22:00,16,59
2024-03-01 22:10,19,61
2024-03-01 22:20,18,54
2024-03-01 22:30,17,48
2024-03-01 22:40,16,42
2024-03-01 22:50,15,35
2024-03-01 23:00,14,44
2024-03-01 23:10,14,54
2024-03-01 23:20,17,51
2024-03-01 23:30,21,49
2024-03-01 23:40,24,47
2024-03-01 23:50,23,49
2024-03-02 00:00,22,51
2024-03-02 00:10,20,54
2024-03-02 00:20,19,56
2024-03-02 00:30,18,58
2024-03-02 00:40,17,61
2024-03-02 00:50,16,63
2024-03-02 01:00,15,65
2024-03-02 01:10,14,68
2024-03-02 01:20,12,70
2024-03-02 01:30,11,72
2024-03-02 01:40,10,75
2024-03-02 01:50,10,73
2024-03-02 02:00,10,71
2024-03-02 02:10,10,68
2024-03-02 02:20,9,66
2024-03-02 02:30,9,64
2024-03-02 02:40,9,62
2024-03-02 02:50,9,62
2024-03-02 03:00,9,62
2024-03-02 03:10,9,62
2024-03-02 03:20,9,62
2024-03-02 03:30,8,62
2024-03-02 03:40,8,62
2024-03-02 03:50,8,62
2024-03-02 04:00,8,62
2024-03-02 04:10,8,62
2024-03-02 04:20,9,73
2024-03-02 04:30,10,70
2024-03-02 04:40,10,66
2024-03-02 04:50,11,63
2024-03-02 05:00,11,60
2024-03-02 05:10,12,56
2024-03-02 05:20,12,56
2024-03-02 05:30,12,57
2024-03-02 05:40,13,57
2024-03-02 05:50,13,57
2024-03-02 06:00,13,57
2024-03-02 06:10,18,53
2024-03-02 06:20,24,49
2024-03-02 06:30,29,45
2024-03-02 06:40,34,42
2024-03-02 06:50,39,38
2024-03-02 07:00,45,34
2024-03-02 07:10,50,30
2024-03-02 07:20,49,29
2024-03-02 07:30,49,28
2024-03-02 07:40,48,27
2024-03-02 07:50,48,26
2024-03-02 08:00,47,24
2024-03-02 08:10,48,17
2024-03-02 08:20,42,19
2024-03-02 08:30,37,20
2024-03-02 08:40,38,25
2024-03-02 08:50,39,30
2024-03-02 09:00,40,34
2024-03-02 09:10,53,29
2024-03-02 09:20,53,30
2024-03-02 09:30,53,31
2024-03-02 09:40,53,32
2024-03-02 09:50,54,33
2024-03-02 10:00,54,34
2024-03-02 10:10,54,35
2024-03-02 10:20,54,36
2024-03-02 10:30,54,36
2024-03-02 10:40,54,37
2024-03-02 10:50,54,38
2024-03-02 11:00,55,39
2024-03-02 11:10,55,40
2024-03-02 11:20,55,41
2024-03-02 11:30,55,42
2024-03-02 11:40,60,39
2024-03-02 11:50,65,36
2024-03-02 12:00,42,26
2024-03-02 12:10,41,29
2024-03-02 12:20,41,32
2024-03-02 12:30,40,34
2024-03-02 12:40,39,37
2024-03-02 12:50,38,40
2024-03-02 13:00,38,42
2024-03-02 13:10,37,45
2024-03-02 13:20,36,47
2024-03-02 13:30,36,50
2024-03-02 13:40,35,53
2024-03-02 13:50,38,50
2024-03-02 14:00,41,47
2024-03-02 14:10,44,44
2024-03-02 14:20,48,41
2024-03-02 14:30,51,38
2024-03-02 14:40,54,36
2024-03-02 14:50,35,28
2024-03-02 15:00,35,31
2024-03-02 15:10,34,34
2024-03-02 15:20,34,36
2024-03-02 15:30,34,39
2024-03-02 15:40,39,36
2024-03-02 15:50,43,33
2024-03-02 16:00,48,31
2024-03-02 16:10,52,28
2024-03-02 16:20,57,25
2024-03-02 16:30,62,22
2024-03-02 16:40,66,19
2024-03-02 16:50,71,16
2024-03-02 17:00,75,13
2024-03-02 17:10,80,10
2024-03-02 17:20,79,10
2024-03-02 17:30,78,10
2024-03-02 17:40,77,10
2024-03-02 17:50,75,10
2024-03-02 18:00,74,10
2024-03-02 18:10,73,10
2024-03-02 18:20,72,10
2024-03-02 18:30,67,14
2024-03-02 18:40,63,18
2024-03-02 18:50,58,23
2024-03-02 19:00,53,27
2024-03-02 19:10,48,31
2024-03-02 19:20,44,35
2024-03-02 19:30,39,40
2024-03-02 19:40,34,44
2024-03-02 19:50,30,48
2024-03-02 20:00,25,52
2024-03-02 20:10,20,56
2024-03-02 20:20,15,61
2024-03-02 20:30,11,65
2024-03-02 20:40,6,69
2024-03-02 20:50,7,68
2024-03-02 21:00,9,67
2024-03-02 21:10,10,66
2024-03-02 21:20,12,65
